filename,width,height,aspect_ratio,file_size_mb,resolution,channels
2134.png,512,512,1.0,0.09741592407226562,512x512,3
2135.png,512,512,1.0,0.14070510864257812,512x512,3
215.png,512,512,1.0,0.18437957763671875,512x512,3
2190.png,512,512,1.0,0.20533084869384766,512x512,3
2193.png,512,512,1.0,0.11817264556884766,512x512,3
2197.png,512,512,1.0,0.16908645629882812,512x512,3
221.png,512,512,1.0,0.02285289764404297,512x512,3
230.png,512,512,1.0,0.10541057586669922,512x512,3
231.png,512,512,1.0,0.11344432830810547,512x512,3
248.png,512,512,1.0,0.16974163055419922,512x512,3
2515.png,512,512,1.0,0.13753700256347656,512x512,3
2526.png,512,512,1.0,0.13106918334960938,512x512,3
2532.png,512,512,1.0,0.1952505111694336,512x512,3
2545.png,512,512,1.0,0.07753181457519531,512x512,3
255.png,512,512,1.0,0.17913246154785156,512x512,3
2553.png,512,512,1.0,0.18677520751953125,512x512,3
2554.png,512,512,1.0,0.2599210739135742,512x512,3
2585.png,512,512,1.0,0.1658315658569336,512x512,3
2606.png,512,512,1.0,0.21019935607910156,512x512,3
2608.png,512,512,1.0,0.16656875610351562,512x512,3
271.png,512,512,1.0,0.1357278823852539,512x512,3
275.png,512,512,1.0,0.10922431945800781,512x512,3
3066.png,512,512,1.0,0.21137046813964844,512x512,3
3074.png,512,512,1.0,0.20077037811279297,512x512,3
3077.png,512,512,1.0,0.15223312377929688,512x512,3
3078.png,512,512,1.0,0.1522655487060547,512x512,3
3079.png,512,512,1.0,0.06105327606201172,512x512,3
3086.png,512,512,1.0,0.2774620056152344,512x512,3
3089.png,512,512,1.0,0.23417091369628906,512x512,3
3092.png,512,512,1.0,0.0684823989868164,512x512,3
3097.png,512,512,1.0,0.17191791534423828,512x512,3
3106.png,512,512,1.0,0.15844440460205078,512x512,3
3129.png,512,512,1.0,0.1009988784790039,512x512,3
3141.png,512,512,1.0,0.12477874755859375,512x512,3
3147.png,512,512,1.0,0.14220237731933594,512x512,3
3160.png,512,512,1.0,0.17740726470947266,512x512,3
3161.png,512,512,1.0,0.06545352935791016,512x512,3
3162.png,512,512,1.0,0.09689521789550781,512x512,3
3167.png,512,512,1.0,0.06993961334228516,512x512,3
3180.png,512,512,1.0,0.13311386108398438,512x512,3
3191.png,512,512,1.0,0.1946268081665039,512x512,3
3247.png,512,512,1.0,0.13901710510253906,512x512,3
3249.png,512,512,1.0,0.12088298797607422,512x512,3
33.png,512,512,1.0,0.09852981567382812,512x512,3
337.png,512,512,1.0,0.25060558319091797,512x512,3
339.png,512,512,1.0,0.11964130401611328,512x512,3
347.png,512,512,1.0,0.1581249237060547,512x512,3
3500.png,512,512,1.0,0.21449756622314453,512x512,3
3503.png,512,512,1.0,0.12125682830810547,512x512,3
3512.png,512,512,1.0,0.14100360870361328,512x512,3
3522.png,512,512,1.0,0.18225574493408203,512x512,3
3529.png,512,512,1.0,0.15702342987060547,512x512,3
3530.png,512,512,1.0,0.2025613784790039,512x512,3
3535.png,512,512,1.0,0.18047809600830078,512x512,3
3566.png,512,512,1.0,0.06533432006835938,512x512,3
3569.png,512,512,1.0,0.041525840759277344,512x512,3
3574.png,512,512,1.0,0.05222892761230469,512x512,3
3588.png,512,512,1.0,0.11819744110107422,512x512,3
3591.png,512,512,1.0,0.10350513458251953,512x512,3
3594.png,512,512,1.0,0.19619464874267578,512x512,3
3636.png,512,512,1.0,0.09311199188232422,512x512,3
3638.png,512,512,1.0,0.06094169616699219,512x512,3
3650.png,512,512,1.0,0.17884349822998047,512x512,3
3653.png,512,512,1.0,0.12598800659179688,512x512,3
3676.png,512,512,1.0,0.14818096160888672,512x512,3
368.png,512,512,1.0,0.1940164566040039,512x512,3
3692.png,512,512,1.0,0.2322988510131836,512x512,3
3707.png,512,512,1.0,0.1812734603881836,512x512,3
3709.png,512,512,1.0,0.1264476776123047,512x512,3
3732.png,512,512,1.0,0.23968982696533203,512x512,3
3733.png,512,512,1.0,0.1389446258544922,512x512,3
3735.png,512,512,1.0,0.2596397399902344,512x512,3
3736.png,512,512,1.0,0.23682308197021484,512x512,3
3750.png,512,512,1.0,0.1689300537109375,512x512,3
3760.png,512,512,1.0,0.056926727294921875,512x512,3
3761.png,512,512,1.0,0.19267559051513672,512x512,3
3775.png,512,512,1.0,0.21518516540527344,512x512,3
3776.png,512,512,1.0,0.11377239227294922,512x512,3
3790.png,512,512,1.0,0.15152263641357422,512x512,3
3801.png,512,512,1.0,0.178436279296875,512x512,3
3814.png,512,512,1.0,0.11370468139648438,512x512,3
3817.png,512,512,1.0,0.20457744598388672,512x512,3
3828.png,512,512,1.0,0.25110912322998047,512x512,3
3839.png,512,512,1.0,0.09893131256103516,512x512,3
3840.png,512,512,1.0,0.20353031158447266,512x512,3
3845.png,512,512,1.0,0.2277355194091797,512x512,3
3846.png,512,512,1.0,0.1615924835205078,512x512,3
3858.png,512,512,1.0,0.11856937408447266,512x512,3
3880.png,512,512,1.0,0.18678665161132812,512x512,3
3898.png,512,512,1.0,0.08431529998779297,512x512,3
3901.png,512,512,1.0,0.2271709442138672,512x512,3
3909.png,512,512,1.0,0.09258460998535156,512x512,3
3914.png,512,512,1.0,0.23423004150390625,512x512,3
3917.png,512,512,1.0,0.11469554901123047,512x512,3
3920.png,512,512,1.0,0.11640644073486328,512x512,3
3930.png,512,512,1.0,0.1190500259399414,512x512,3
3935.png,512,512,1.0,0.15968894958496094,512x512,3
395.png,512,512,1.0,0.12894153594970703,512x512,3
3954.png,512,512,1.0,0.21535968780517578,512x512,3
397.png,512,512,1.0,0.3211069107055664,512x512,3
3980.png,512,512,1.0,0.0475311279296875,512x512,3
3989.png,512,512,1.0,0.21970272064208984,512x512,3
4002.png,512,512,1.0,0.14490985870361328,512x512,3
4011.png,512,512,1.0,0.1689300537109375,512x512,3
4015.png,512,512,1.0,0.17635250091552734,512x512,3
4017.png,512,512,1.0,0.11070728302001953,512x512,3
4021.png,512,512,1.0,0.18413257598876953,512x512,3
4025.png,512,512,1.0,0.1430034637451172,512x512,3
4026.png,512,512,1.0,0.1447591781616211,512x512,3
4039.png,512,512,1.0,0.041838645935058594,512x512,3
429.png,512,512,1.0,0.18723297119140625,512x512,3
448.png,512,512,1.0,0.11947441101074219,512x512,3
4542.png,512,512,1.0,0.19697284698486328,512x512,3
4548.png,512,512,1.0,0.3107032775878906,512x512,3
4550.png,512,512,1.0,0.1704998016357422,512x512,3
4586.png,512,512,1.0,0.25515079498291016,512x512,3
4606.png,512,512,1.0,0.22496509552001953,512x512,3
4607.png,512,512,1.0,0.23989295959472656,512x512,3
4617.png,512,512,1.0,0.08120059967041016,512x512,3
4623.png,512,512,1.0,0.104827880859375,512x512,3
4633.png,512,512,1.0,0.16705608367919922,512x512,3
4634.png,512,512,1.0,0.12079620361328125,512x512,3
4643.png,512,512,1.0,0.09639739990234375,512x512,3
4673.png,512,512,1.0,0.2194385528564453,512x512,3
4674.png,512,512,1.0,0.12893009185791016,512x512,3
4675.png,512,512,1.0,0.06051349639892578,512x512,3
4693.png,512,512,1.0,0.1107635498046875,512x512,3
470.png,512,512,1.0,0.19583702087402344,512x512,3
4702.png,512,512,1.0,0.11251449584960938,512x512,3
4708.png,512,512,1.0,0.14321613311767578,512x512,3
4712.png,512,512,1.0,0.21770572662353516,512x512,3
4723.png,512,512,1.0,0.1653451919555664,512x512,3
473.png,512,512,1.0,0.2616729736328125,512x512,3
4738.png,512,512,1.0,0.1373729705810547,512x512,3
4745.png,512,512,1.0,0.07388114929199219,512x512,3
4746.png,512,512,1.0,0.19319534301757812,512x512,3
4767.png,512,512,1.0,0.13859939575195312,512x512,3
477.png,512,512,1.0,0.1759662628173828,512x512,3
4773.png,512,512,1.0,0.14958572387695312,512x512,3
4792.png,512,512,1.0,0.1306905746459961,512x512,3
4793.png,512,512,1.0,0.10493278503417969,512x512,3
4796.png,512,512,1.0,0.1241607666015625,512x512,3
4815.png,512,512,1.0,0.1491250991821289,512x512,3
4817.png,512,512,1.0,0.35007667541503906,512x512,3
483.png,512,512,1.0,0.18141746520996094,512x512,3
4835.png,512,512,1.0,0.19873046875,512x512,3
4836.png,512,512,1.0,0.14202880859375,512x512,3
4841.png,512,512,1.0,0.10868549346923828,512x512,3
4851.png,512,512,1.0,0.16975116729736328,512x512,3
4860.png,512,512,1.0,0.09089946746826172,512x512,3
4871.png,512,512,1.0,0.37629127502441406,512x512,3
488.png,512,512,1.0,0.1446990966796875,512x512,3
4893.png,512,512,1.0,0.2183246612548828,512x512,3
4901.png,512,512,1.0,0.1454792022705078,512x512,3
4931.png,512,512,1.0,0.37253379821777344,512x512,3
4933.png,512,512,1.0,0.07431411743164062,512x512,3
4936.png,512,512,1.0,0.08631420135498047,512x512,3
4990.png,512,512,1.0,0.18053531646728516,512x512,3
50.png,512,512,1.0,0.2596435546875,512x512,3
500.png,512,512,1.0,0.1557016372680664,512x512,3
5011.png,512,512,1.0,0.15156269073486328,512x512,3
5012.png,512,512,1.0,0.14186573028564453,512x512,3
5014.png,512,512,1.0,0.09730148315429688,512x512,3
5024.png,512,512,1.0,0.19667339324951172,512x512,3
5026.png,512,512,1.0,0.23669052124023438,512x512,3
5042.png,512,512,1.0,0.4142951965332031,512x512,3
5043.png,512,512,1.0,0.15762615203857422,512x512,3
5060.png,512,512,1.0,0.27977657318115234,512x512,3
5069.png,512,512,1.0,0.2604551315307617,512x512,3
507.png,512,512,1.0,0.11177253723144531,512x512,3
5073.png,512,512,1.0,0.3027153015136719,512x512,3
5078.png,512,512,1.0,0.08736610412597656,512x512,3
5080.png,512,512,1.0,0.18994903564453125,512x512,3
5084.png,512,512,1.0,0.16051197052001953,512x512,3
5093.png,512,512,1.0,0.10973834991455078,512x512,3
5094.png,512,512,1.0,0.029915809631347656,512x512,3
5105.png,512,512,1.0,0.2546424865722656,512x512,3
5110.png,512,512,1.0,0.07558822631835938,512x512,3
5129.png,512,512,1.0,0.17325401306152344,512x512,3
5133.png,512,512,1.0,0.26215362548828125,512x512,3
5140.png,512,512,1.0,0.1318368911743164,512x512,3
5155.png,512,512,1.0,0.17040061950683594,512x512,3
522.png,512,512,1.0,0.06939983367919922,512x512,3
5509.png,512,512,1.0,0.09785175323486328,512x512,3
5514.png,512,512,1.0,0.05995941162109375,512x512,3
5519.png,512,512,1.0,0.1039571762084961,512x512,3
5540.png,512,512,1.0,0.1770172119140625,512x512,3
5569.png,512,512,1.0,0.15920257568359375,512x512,3
5581.png,512,512,1.0,0.08806419372558594,512x512,3
5586.png,512,512,1.0,0.19402790069580078,512x512,3
5587.png,512,512,1.0,0.2755775451660156,512x512,3
5588.png,512,512,1.0,0.11510848999023438,512x512,3
5594.png,512,512,1.0,0.0712289810180664,512x512,3
5606.png,512,512,1.0,0.2196826934814453,512x512,3
5607.png,512,512,1.0,0.3262290954589844,512x512,3
561.png,512,512,1.0,0.4706087112426758,512x512,3
5615.png,512,512,1.0,0.06629657745361328,512x512,3
5616.png,512,512,1.0,0.0680093765258789,512x512,3
5620.png,512,512,1.0,0.12498855590820312,512x512,3
5624.png,512,512,1.0,0.07582664489746094,512x512,3
5632.png,512,512,1.0,0.16921424865722656,512x512,3
5657.png,512,512,1.0,0.0695047378540039,512x512,3
5668.png,512,512,1.0,0.13614177703857422,512x512,3
5682.png,512,512,1.0,0.14240455627441406,512x512,3
5686.png,512,512,1.0,0.1062774658203125,512x512,3
5687.png,512,512,1.0,0.0950460433959961,512x512,3
5690.png,512,512,1.0,0.23294734954833984,512x512,3
5692.png,512,512,1.0,0.17044925689697266,512x512,3
5697.png,512,512,1.0,0.1354227066040039,512x512,3
570.png,512,512,1.0,0.14590167999267578,512x512,3
5702.png,512,512,1.0,0.23135662078857422,512x512,3
5703.png,512,512,1.0,0.12144851684570312,512x512,3
5712.png,512,512,1.0,0.1467609405517578,512x512,3
5714.png,512,512,1.0,0.11653423309326172,512x512,3
5728.png,512,512,1.0,0.3075418472290039,512x512,3
5731.png,512,512,1.0,0.17455673217773438,512x512,3
5753.png,512,512,1.0,0.08118629455566406,512x512,3
5759.png,512,512,1.0,0.059487342834472656,512x512,3
5767.png,512,512,1.0,0.13122177124023438,512x512,3
5773.png,512,512,1.0,0.15702342987060547,512x512,3
5774.png,512,512,1.0,0.2050628662109375,512x512,3
5775.png,512,512,1.0,0.13815784454345703,512x512,3
5797.png,512,512,1.0,0.23063373565673828,512x512,3
5801.png,512,512,1.0,0.1241159439086914,512x512,3
5807.png,512,512,1.0,0.12985801696777344,512x512,3
5815.png,512,512,1.0,0.06459903717041016,512x512,3
582.png,512,512,1.0,0.1411428451538086,512x512,3
5836.png,512,512,1.0,0.09416580200195312,512x512,3
5844.png,512,512,1.0,0.16181564331054688,512x512,3
5845.png,512,512,1.0,0.19202041625976562,512x512,3
5858.png,512,512,1.0,0.099090576171875,512x512,3
5879.png,512,512,1.0,0.21119117736816406,512x512,3
5890.png,512,512,1.0,0.3388099670410156,512x512,3
5907.png,512,512,1.0,0.21961402893066406,512x512,3
5909.png,512,512,1.0,0.11598873138427734,512x512,3
5912.png,512,512,1.0,0.18713855743408203,512x512,3
5932.png,512,512,1.0,0.155120849609375,512x512,3
5968.png,512,512,1.0,0.15692520141601562,512x512,3
5972.png,512,512,1.0,0.08743667602539062,512x512,3
5984.png,512,512,1.0,0.22718048095703125,512x512,3
5985.png,512,512,1.0,0.1927032470703125,512x512,3
6020.png,512,512,1.0,0.10076236724853516,512x512,3
6058.png,512,512,1.0,0.19848155975341797,512x512,3
6079.png,512,512,1.0,0.14077377319335938,512x512,3
6090.png,512,512,1.0,0.1125946044921875,512x512,3
6091.png,512,512,1.0,0.1470632553100586,512x512,3
6128.png,512,512,1.0,0.11678504943847656,512x512,3
613.png,512,512,1.0,0.1699542999267578,512x512,3
6133.png,512,512,1.0,0.0384063720703125,512x512,3
6139.png,512,512,1.0,0.09539222717285156,512x512,3
6141.png,512,512,1.0,0.24206924438476562,512x512,3
6145.png,512,512,1.0,0.23516082763671875,512x512,3
6148.png,512,512,1.0,0.2121601104736328,512x512,3
6180.png,512,512,1.0,0.10956001281738281,512x512,3
6211.png,512,512,1.0,0.19890785217285156,512x512,3
6241.png,512,512,1.0,0.13083648681640625,512x512,3
6243.png,512,512,1.0,0.20573043823242188,512x512,3
6256.png,512,512,1.0,0.23259353637695312,512x512,3
626.png,512,512,1.0,0.2496347427368164,512x512,3
6263.png,512,512,1.0,0.2527341842651367,512x512,3
631.png,512,512,1.0,0.17623138427734375,512x512,3
6310.png,512,512,1.0,0.1029958724975586,512x512,3
6311.png,512,512,1.0,0.15985584259033203,512x512,3
6337.png,512,512,1.0,0.091156005859375,512x512,3
6342.png,512,512,1.0,0.0780038833618164,512x512,3
6367.png,512,512,1.0,0.09849262237548828,512x512,3
6373.png,512,512,1.0,0.13360977172851562,512x512,3
6388.png,512,512,1.0,0.15159034729003906,512x512,3
6395.png,512,512,1.0,0.15018558502197266,512x512,3
6398.png,512,512,1.0,0.27362537384033203,512x512,3
6399.png,512,512,1.0,0.11892032623291016,512x512,3
641.png,512,512,1.0,0.2064342498779297,512x512,3
6419.png,512,512,1.0,0.18976497650146484,512x512,3
6423.png,512,512,1.0,0.12090110778808594,512x512,3
6429.png,512,512,1.0,0.11005401611328125,512x512,3
6470.png,512,512,1.0,0.11030292510986328,512x512,3
6521.png,512,512,1.0,0.17394542694091797,512x512,3
6550.png,512,512,1.0,0.15482234954833984,512x512,3
6555.png,512,512,1.0,0.1836233139038086,512x512,3
6559.png,512,512,1.0,0.2147998809814453,512x512,3
6565.png,512,512,1.0,0.20597171783447266,512x512,3
6603.png,512,512,1.0,0.19599437713623047,512x512,3
6608.png,512,512,1.0,0.15016460418701172,512x512,3
6624.png,512,512,1.0,0.18016624450683594,512x512,3
6625.png,512,512,1.0,0.22893428802490234,512x512,3
6632.png,512,512,1.0,0.172271728515625,512x512,3
6648.png,512,512,1.0,0.23769569396972656,512x512,3
665.png,512,512,1.0,0.281585693359375,512x512,3
6658.png,512,512,1.0,0.09675788879394531,512x512,3
6661.png,512,512,1.0,0.21205902099609375,512x512,3
6677.png,512,512,1.0,0.17405319213867188,512x512,3
6683.png,512,512,1.0,0.12079620361328125,512x512,3
6684.png,512,512,1.0,0.1805276870727539,512x512,3
6690.png,512,512,1.0,0.08968925476074219,512x512,3
6694.png,512,512,1.0,0.0927133560180664,512x512,3
6699.png,512,512,1.0,0.034888267517089844,512x512,3
6702.png,512,512,1.0,0.2089242935180664,512x512,3
6732.png,512,512,1.0,0.1466207504272461,512x512,3
677.png,512,512,1.0,0.2510061264038086,512x512,3
698.png,512,512,1.0,0.09930419921875,512x512,3
7008.png,512,512,1.0,0.13927745819091797,512x512,3
7009.png,512,512,1.0,0.14850997924804688,512x512,3
7018.png,512,512,1.0,0.2819356918334961,512x512,3
7046.png,512,512,1.0,0.17342281341552734,512x512,3
7049.png,512,512,1.0,0.1600198745727539,512x512,3
7073.png,512,512,1.0,0.043415069580078125,512x512,3
7075.png,512,512,1.0,0.24946117401123047,512x512,3
7080.png,512,512,1.0,0.08741474151611328,512x512,3
7082.png,512,512,1.0,0.0882711410522461,512x512,3
7086.png,512,512,1.0,0.11514663696289062,512x512,3
7108.png,512,512,1.0,0.20760154724121094,512x512,3
712.png,512,512,1.0,0.12757492065429688,512x512,3
717.png,512,512,1.0,0.12933921813964844,512x512,3
72.png,512,512,1.0,0.15970516204833984,512x512,3
725.png,512,512,1.0,0.1398611068725586,512x512,3
729.png,512,512,1.0,0.17493629455566406,512x512,3
735.png,512,512,1.0,0.07445335388183594,512x512,3
743.png,512,512,1.0,0.13221263885498047,512x512,3
749.png,512,512,1.0,0.12312507629394531,512x512,3
750.png,512,512,1.0,0.04860115051269531,512x512,3
7501.png,512,512,1.0,0.09301471710205078,512x512,3
751.png,512,512,1.0,0.30629444122314453,512x512,3
7520.png,512,512,1.0,0.28247928619384766,512x512,3
7522.png,512,512,1.0,0.16800975799560547,512x512,3
7523.png,512,512,1.0,0.12283039093017578,512x512,3
7539.png,512,512,1.0,0.31377410888671875,512x512,3
7547.png,512,512,1.0,0.18027019500732422,512x512,3
7587.png,512,512,1.0,0.16081809997558594,512x512,3
7617.png,512,512,1.0,0.19667530059814453,512x512,3
7620.png,512,512,1.0,0.10295581817626953,512x512,3
7621.png,512,512,1.0,0.2413787841796875,512x512,3
7625.png,512,512,1.0,0.10928916931152344,512x512,3
7646.png,512,512,1.0,0.15876102447509766,512x512,3
7682.png,512,512,1.0,0.1623973846435547,512x512,3
7686.png,512,512,1.0,0.10209846496582031,512x512,3
7689.png,512,512,1.0,0.1363086700439453,512x512,3
7699.png,512,512,1.0,0.29335975646972656,512x512,3
77.png,512,512,1.0,0.20487403869628906,512x512,3
7713.png,512,512,1.0,0.3435707092285156,512x512,3
7722.png,512,512,1.0,0.2097148895263672,512x512,3
7727.png,512,512,1.0,0.09845638275146484,512x512,3
7729.png,512,512,1.0,0.15950584411621094,512x512,3
7730.png,512,512,1.0,0.042824745178222656,512x512,3
7744.png,512,512,1.0,0.0704946517944336,512x512,3
7767.png,512,512,1.0,0.1681833267211914,512x512,3
7768.png,512,512,1.0,0.04259300231933594,512x512,3
7769.png,512,512,1.0,0.1475210189819336,512x512,3
7790.png,512,512,1.0,0.12937259674072266,512x512,3
7818.png,512,512,1.0,0.11752891540527344,512x512,3
7822.png,512,512,1.0,0.1576824188232422,512x512,3
7823.png,512,512,1.0,0.13436031341552734,512x512,3
7841.png,512,512,1.0,0.25719356536865234,512x512,3
7849.png,512,512,1.0,0.08894824981689453,512x512,3
7856.png,512,512,1.0,0.14531517028808594,512x512,3
7892.png,512,512,1.0,0.15186023712158203,512x512,3
7912.png,512,512,1.0,0.12962722778320312,512x512,3
7917.png,512,512,1.0,0.11128711700439453,512x512,3
7932.png,512,512,1.0,0.3265552520751953,512x512,3
794.png,512,512,1.0,0.0623779296875,512x512,3
7940.png,512,512,1.0,0.1481790542602539,512x512,3
7958.png,512,512,1.0,0.14287853240966797,512x512,3
798.png,512,512,1.0,0.22626113891601562,512x512,3
8020.png,512,512,1.0,0.2159719467163086,512x512,3
8026.png,512,512,1.0,0.11365413665771484,512x512,3
8033.png,512,512,1.0,0.024463653564453125,512x512,3
8079.png,512,512,1.0,0.05838584899902344,512x512,3
810.png,512,512,1.0,0.0876617431640625,512x512,3
8125.png,512,512,1.0,0.25333118438720703,512x512,3
8151.png,512,512,1.0,0.17418193817138672,512x512,3
8166.png,512,512,1.0,0.17424774169921875,512x512,3
8175.png,512,512,1.0,0.13710594177246094,512x512,3
8176.png,512,512,1.0,0.08237266540527344,512x512,3
8177.png,512,512,1.0,0.10009098052978516,512x512,3
8178.png,512,512,1.0,0.08759689331054688,512x512,3
8192.png,512,512,1.0,0.036614418029785156,512x512,3
8205.png,512,512,1.0,0.03168678283691406,512x512,3
8220.png,512,512,1.0,0.1374349594116211,512x512,3
8225.png,512,512,1.0,0.0837249755859375,512x512,3
823.png,512,512,1.0,0.15862083435058594,512x512,3
8230.png,512,512,1.0,0.1097564697265625,512x512,3
8268.png,512,512,1.0,0.1477060317993164,512x512,3
8322.png,512,512,1.0,0.1415538787841797,512x512,3
8329.png,512,512,1.0,0.17870235443115234,512x512,3
8369.png,512,512,1.0,0.2152118682861328,512x512,3
837.png,512,512,1.0,0.15771102905273438,512x512,3
8380.png,512,512,1.0,0.17432594299316406,512x512,3
8392.png,512,512,1.0,0.1121377944946289,512x512,3
8418.png,512,512,1.0,0.21562957763671875,512x512,3
8426.png,512,512,1.0,0.07026100158691406,512x512,3
8488.png,512,512,1.0,0.16488265991210938,512x512,3
8507.png,512,512,1.0,0.049942970275878906,512x512,3
8508.png,512,512,1.0,0.06424903869628906,512x512,3
8528.png,512,512,1.0,0.2127513885498047,512x512,3
8530.png,512,512,1.0,0.21496105194091797,512x512,3
8562.png,512,512,1.0,0.15895462036132812,512x512,3
8572.png,512,512,1.0,0.15881633758544922,512x512,3
8590.png,512,512,1.0,0.11104297637939453,512x512,3
8612.png,512,512,1.0,0.20668601989746094,512x512,3
8622.png,512,512,1.0,0.18408966064453125,512x512,3
8644.png,512,512,1.0,0.18945884704589844,512x512,3
8653.png,512,512,1.0,0.10969161987304688,512x512,3
8661.png,512,512,1.0,0.2700014114379883,512x512,3
8662.png,512,512,1.0,0.1280670166015625,512x512,3
8667.png,512,512,1.0,0.14435672760009766,512x512,3
8674.png,512,512,1.0,0.19615936279296875,512x512,3
8676.png,512,512,1.0,0.17309951782226562,512x512,3
8678.png,512,512,1.0,0.16335296630859375,512x512,3
8680.png,512,512,1.0,0.08194160461425781,512x512,3
8683.png,512,512,1.0,0.2862215042114258,512x512,3
8684.png,512,512,1.0,0.13666534423828125,512x512,3
869.png,512,512,1.0,0.11653614044189453,512x512,3
8700.png,512,512,1.0,0.0883941650390625,512x512,3
8718.png,512,512,1.0,0.17303848266601562,512x512,3
8724.png,512,512,1.0,0.11282539367675781,512x512,3
8731.png,512,512,1.0,0.1220245361328125,512x512,3
8763.png,512,512,1.0,0.0802774429321289,512x512,3
8781.png,512,512,1.0,0.24847412109375,512x512,3
8816.png,512,512,1.0,0.16010475158691406,512x512,3
8822.png,512,512,1.0,0.12326335906982422,512x512,3
883.png,512,512,1.0,0.17765426635742188,512x512,3
885.png,512,512,1.0,0.043933868408203125,512x512,3
90.png,512,512,1.0,0.17118358612060547,512x512,3
9000.png,512,512,1.0,0.2051563262939453,512x512,3
9002.png,512,512,1.0,0.16087055206298828,512x512,3
9083.png,512,512,1.0,0.13260936737060547,512x512,3
910.png,512,512,1.0,0.224945068359375,512x512,3
9114.png,512,512,1.0,0.059700965881347656,512x512,3
9132.png,512,512,1.0,0.06731796264648438,512x512,3
9134.png,512,512,1.0,0.14949607849121094,512x512,3
9160.png,512,512,1.0,0.22962284088134766,512x512,3
918.png,512,512,1.0,0.2294158935546875,512x512,3
9209.png,512,512,1.0,0.12462806701660156,512x512,3
9230.png,512,512,1.0,0.1322641372680664,512x512,3
9247.png,512,512,1.0,0.12531566619873047,512x512,3
9279.png,512,512,1.0,0.05972576141357422,512x512,3
929.png,512,512,1.0,0.11965656280517578,512x512,3
9314.png,512,512,1.0,0.13240814208984375,512x512,3
932.png,512,512,1.0,0.12007617950439453,512x512,3
9331.png,512,512,1.0,0.08221626281738281,512x512,3
9332.png,512,512,1.0,0.1491537094116211,512x512,3
9334.png,512,512,1.0,0.16080093383789062,512x512,3
9336.png,512,512,1.0,0.27721595764160156,512x512,3
9362.png,512,512,1.0,0.17856216430664062,512x512,3
9394.png,512,512,1.0,0.12499237060546875,512x512,3
9416.png,512,512,1.0,0.04347801208496094,512x512,3
9417.png,512,512,1.0,0.13959407806396484,512x512,3
9451.png,512,512,1.0,0.08737659454345703,512x512,3
9456.png,512,512,1.0,0.07799911499023438,512x512,3
9471.png,512,512,1.0,0.1008443832397461,512x512,3
9480.png,512,512,1.0,0.1527538299560547,512x512,3
9485.png,512,512,1.0,0.20913124084472656,512x512,3
9490.png,512,512,1.0,0.25670433044433594,512x512,3
9511.png,512,512,1.0,0.06610774993896484,512x512,3
9528.png,512,512,1.0,0.17788219451904297,512x512,3
9554.png,512,512,1.0,0.25324440002441406,512x512,3
9590.png,512,512,1.0,0.07133007049560547,512x512,3
9619.png,512,512,1.0,0.18610000610351562,512x512,3
9637.png,512,512,1.0,0.1263284683227539,512x512,3
9655.png,512,512,1.0,0.0999288558959961,512x512,3
9656.png,512,512,1.0,0.15324878692626953,512x512,3
9671.png,512,512,1.0,0.1383819580078125,512x512,3
9686.png,512,512,1.0,0.07091522216796875,512x512,3
9703.png,512,512,1.0,0.17392635345458984,512x512,3
9742.png,512,512,1.0,0.194488525390625,512x512,3
9743.png,512,512,1.0,0.06735706329345703,512x512,3
975.png,512,512,1.0,0.1698150634765625,512x512,3
9770.png,512,512,1.0,0.17680835723876953,512x512,3
9775.png,512,512,1.0,0.17270469665527344,512x512,3
9803.png,512,512,1.0,0.18358612060546875,512x512,3
9813.png,512,512,1.0,0.19234561920166016,512x512,3
9830.png,512,512,1.0,0.031081199645996094,512x512,3
9835.png,512,512,1.0,0.11957073211669922,512x512,3
9846.png,512,512,1.0,0.16656494140625,512x512,3
9848.png,512,512,1.0,0.14408493041992188,512x512,3
9857.png,512,512,1.0,0.14089393615722656,512x512,3
9864.png,512,512,1.0,0.14501380920410156,512x512,3
9872.png,512,512,1.0,0.10409927368164062,512x512,3
9887.png,512,512,1.0,0.10522651672363281,512x512,3
9888.png,512,512,1.0,0.055454254150390625,512x512,3
9894.png,512,512,1.0,0.18155956268310547,512x512,3
9907.png,512,512,1.0,0.4093647003173828,512x512,3
991.png,512,512,1.0,0.0293121337890625,512x512,3
9920.png,512,512,1.0,0.10902118682861328,512x512,3
9928.png,512,512,1.0,0.21381473541259766,512x512,3
9939.png,512,512,1.0,0.2202911376953125,512x512,3
994.png,512,512,1.0,0.17400360107421875,512x512,3
9941.png,512,512,1.0,0.30092525482177734,512x512,3
9949.png,512,512,1.0,0.32758522033691406,512x512,3
9961.png,512,512,1.0,0.17307567596435547,512x512,3
9968.png,512,512,1.0,0.18694591522216797,512x512,3
9970.png,512,512,1.0,0.2724447250366211,512x512,3
9975.png,512,512,1.0,0.16813278198242188,512x512,3
